"zth","scr_dmso","scr_dmso","scr_dmso","scr_dmso","scr_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","blank","blank","scr_dmso","scr_dmso","scr_dmso","scr_dmso","scr_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","blank","blank","scr_dmso","scr_dmso","scr_dmso","scr_dmso","scr_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","blank","blank","scr_dmso","scr_dmso","scr_dmso","scr_dmso","scr_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","blank","blank","scr_pf67","scr_pf67","scr_pf67","scr_pf67","scr_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","blank","blank","scr_pf67","scr_pf67","scr_pf67","scr_pf67","scr_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","blank","blank","scr_pf67","scr_pf67","scr_pf67","scr_pf67","scr_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","blank","blank","scr_pf67","scr_pf67","scr_pf67","scr_pf67","scr_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","blank","blank"
10.5375,21797,13673,26173,11400,13618,73,69,117,22517,23946,57,38,141,34042,37966,31969,19904,136,25597,15098,44290,150,61,39,19728,18288,15300,14880,14957,21907,320,28656,18853,25861,78,40,22359,17068,20134,27252,33746,21699,39594,52311,262,15158,86,44,17826,29146,24463,16629,17195,270,19802,326,24578,21357,98,49,117,123,159,29543,212,20888,28099,37474,271,26836,111,44,39832,164,17123,182,22943,312,42235,19523,225,43002,120,47,22587,31133,25109,17703,15706,41066,37016,37304,134,115,73,42
10.7030555555556,22009,13461,26338,11633,14287,72,69,127,23297,25919,61,39,140,34834,34579,35064,19978,136,24583,18580,42915,149,59,39,18913,18268,15019,14596,15221,21485,315,27770,18391,28118,77,40,22597,19750,18645,27396,32597,21480,37165,51616,266,15141,89,43,17473,28905,24068,17144,16741,260,20382,326,22331,20959,93,44,117,126,162,33242,209,20889,24704,37847,259,24269,109,42,41516,166,18676,183,22552,323,42587,17308,224,39966,111,40,21857,31367,25021,17198,15563,43751,36471,38012,135,113,69,44
10.8683333333333,21715,13703,26422,11452,14619,67,66,123,22377,23352,56,38,144,35543,33902,33644,19906,136,24822,18846,44193,147,61,40,19908,18251,14703,14542,16171,21508,308,26950,18898,24824,78,35,22441,17430,19581,27264,30316,21787,38596,51685,264,14903,86,41,17439,28183,25630,17203,17214,259,20276,327,22361,20979,93,44,111,122,167,29078,210,20895,24335,42787,254,24037,106,41,39956,170,16399,166,22618,301,45919,16784,226,43730,117,40,20778,30258,25470,18738,16124,39777,36763,34788,144,114,69,38
11.0336111111111,21649,14187,25344,11499,12915,64,70,124,22230,23044,55,38,136,35527,34550,33848,21014,130,24538,18575,43934,139,63,40,18523,18276,14209,14594,16099,20519,310,27049,19122,25265,76,39,21651,18291,17995,27240,32320,21520,39110,51178,259,15053,82,37,17973,27827,27752,15741,16753,266,20892,329,21807,20408,95,40,115,121,167,29557,211,20548,24457,36775,266,24457,111,41,40364,163,16440,176,22629,308,42620,17230,233,43172,109,45,21538,31032,25018,17463,16199,43118,36714,36928,139,118,73,40
11.1991666666667,21425,14129,25792,11291,13650,64,69,117,22254,23163,57,36,137,35121,34324,33817,19286,133,24503,19535,42578,148,61,37,18556,18676,14636,13573,15645,20775,301,26862,16888,27511,77,40,20989,16660,20632,27887,32469,20896,38439,50552,263,14860,81,40,17512,27578,24293,17106,16185,267,20390,321,22749,20524,91,43,118,128,164,31632,216,20929,25194,38132,249,23880,110,44,40325,163,16436,189,22396,309,42297,16562,228,43124,118,40,21606,31207,24497,17521,15382,44529,37242,38304,138,117,73,35
11.3644444444444,20760,13872,26131,11201,12716,69,69,125,22782,23425,55,36,134,36896,32458,31727,19154,139,23391,19567,45369,144,58,38,18294,18479,14060,14476,15454,20697,311,29294,18628,24251,75,41,21367,16628,18258,28058,32549,21042,37908,51097,258,14716,86,41,17392,25343,23667,16556,16075,258,21609,318,21728,21844,90,41,109,121,164,29911,205,20619,24930,38685,253,23850,111,40,38048,164,16622,179,22109,316,42614,16188,216,40102,108,42,21129,31645,24740,17340,15700,40727,36101,39117,131,113,67,36
11.53,20391,13158,26762,11514,13558,70,65,127,21301,22471,57,37,132,36036,36417,30918,20063,136,24389,19200,42549,142,65,39,17900,18237,13981,14286,15750,21471,310,27997,18509,24907,77,37,20734,16341,18046,27940,29736,20739,37424,51836,253,17672,86,41,18132,25822,23556,16960,15342,259,19909,341,22639,20037,87,43,111,118,164,30511,204,22057,24717,37596,242,23495,101,40,37134,162,17754,170,23640,313,40900,16593,207,39632,112,39,22854,30682,25162,17873,15350,40377,35103,38171,128,107,67,36
11.6952777777778,20939,12693,28164,11384,13284,67,72,119,21817,23033,60,37,140,36894,35506,30966,19011,131,26212,18362,46150,146,62,37,18916,17846,14037,13726,15631,21213,323,29276,18299,24744,73,39,20970,16422,19775,27146,29467,20882,37330,50491,265,14807,79,40,18522,26495,26565,16420,16187,258,19870,334,22308,20080,92,43,115,124,162,31318,208,21671,24564,36629,252,23403,115,42,40293,165,17555,184,23511,323,41554,15789,211,40585,115,43,21826,30212,24170,17203,15216,46095,34607,38863,132,99,69,41
11.8605555555556,20178,13327,27081,11851,13555,64,69,125,21407,23523,57,35,137,35339,37872,32366,20361,136,26594,18329,42834,150,61,39,18466,19331,15072,13535,15274,21960,305,26397,17311,25939,77,42,21917,16265,20047,27328,32561,20597,37800,49387,252,14770,84,43,18008,27104,24235,16768,15675,257,19983,323,22247,19127,88,44,117,117,166,28137,200,22013,25486,37805,258,24160,101,47,37525,162,17823,181,23932,300,41900,16463,212,40832,118,40,21560,30414,22093,17064,14409,40113,35445,38540,141,108,71,39
12.0258333333333,19035,13403,27083,11027,13512,74,72,120,21529,23056,56,38,136,33523,34903,30566,18771,142,25570,18102,43556,140,60,37,18677,19657,15630,13502,15071,21437,319,27031,18535,26995,76,41,21374,16007,18051,26101,32385,20218,39239,49176,255,14546,81,41,17027,26141,23361,16597,15642,259,19707,319,22286,18823,89,44,107,117,162,28286,212,20440,24281,41623,240,23826,103,40,37280,163,17504,177,22246,298,42528,18780,216,40485,114,40,21336,30335,23478,17638,14584,39536,37424,38457,133,115,66,36
12.1913888888889,19579,13167,27269,11287,13369,65,70,119,21229,22354,58,36,134,32772,37720,31363,19450,133,24511,17608,44204,145,62,35,19151,18393,14403,13514,14860,20384,304,26393,20853,24181,68,40,20819,15955,18413,25731,29632,20793,37736,46376,255,14257,81,42,17519,24767,22929,16609,16555,255,20153,316,23260,19218,87,43,111,114,162,28732,209,23050,23603,37403,241,23226,106,45,39766,158,17759,178,23991,318,41653,17565,212,38705,106,39,20284,30767,23886,18845,13991,44146,34126,36970,128,104,68,39
12.3566666666667,19201,13166,27172,12690,12521,71,65,128,21284,22819,55,35,138,35030,34306,30637,19448,132,23952,17875,44473,137,55,40,18702,17821,14197,13719,14680,20559,304,26055,21525,24479,73,37,21643,15618,18164,26053,30363,19854,37221,48468,262,14931,82,42,17707,25217,23706,16552,16224,241,19975,320,22815,19093,89,38,113,115,168,28593,209,23010,24138,37196,252,23218,103,45,39497,159,17688,175,24146,303,42984,16541,206,38357,106,43,21785,31458,24419,17551,14511,44334,35632,38185,129,103,65,39
12.5219444444444,20508,13149,26637,11543,13934,69,68,123,21489,23180,52,41,136,34931,34250,30364,19257,137,24488,19552,42168,141,61,36,18262,17360,13784,13965,14714,20101,309,25955,18379,24649,67,38,22195,15661,17327,25723,28394,20063,38142,49007,243,14708,84,44,17639,24046,25408,16218,15408,253,20003,323,22239,19072,90,40,115,122,160,27750,199,19413,23767,37447,238,22953,111,36,39329,161,17681,175,22006,293,43730,16395,210,41711,113,40,19352,34864,23943,17531,14427,38345,34286,37844,133,115,63,40
12.6872222222222,17153,13092,26409,11509,13688,65,69,125,21380,22571,53,37,133,32965,33971,30567,19600,128,24094,19489,44533,141,57,38,18310,19474,14176,13450,14676,19860,307,25802,18564,23887,73,39,22580,15464,18049,26528,28891,19502,38784,50157,262,14449,86,41,17899,26810,25855,16241,16337,251,19276,316,21965,19107,91,46,115,113,163,28604,204,19565,23036,36675,249,24335,105,40,39618,154,16023,167,21899,289,41716,16121,216,43638,113,40,20149,30793,23472,17767,14068,39033,33890,37036,136,124,69,40
12.8527777777778,17020,12980,26125,11423,13411,63,67,124,20786,22213,56,36,130,32389,35160,30284,19093,131,22797,18259,44444,139,62,38,18660,17788,13885,13372,13880,21133,304,26105,18694,24570,74,37,21774,15561,17992,27373,30816,19723,39041,50135,258,14605,82,40,17462,26733,25488,15868,15610,250,19982,330,22639,19542,96,40,117,126,165,29086,205,19684,23042,36657,248,23413,107,41,38883,162,16009,170,22268,288,42243,15897,217,37869,111,36,19814,30646,22748,17558,14182,39198,32918,38426,123,111,65,36
13.0180555555556,18667,12245,26477,11406,12302,64,64,117,21131,23414,57,36,131,33858,34586,31566,19163,126,22171,18393,41708,140,62,38,18476,16852,13737,13241,14455,19457,304,25677,18713,24267,71,40,22434,16148,18985,24662,30522,19502,39525,49779,254,14496,82,39,16700,26750,25913,16299,15626,254,20286,320,23426,19140,87,39,112,121,166,28325,201,20295,22804,37326,254,23158,107,39,39866,159,15740,169,22124,286,41632,16280,212,39922,108,40,19223,32010,23195,17192,13272,39388,33911,36387,132,107,69,39
13.1836111111111,18647,12146,26499,11101,13217,67,69,121,20941,22725,54,36,140,32234,33013,30720,20066,127,21966,17855,43697,140,57,36,18503,17234,14145,13290,14244,19344,309,25718,18500,23617,67,40,21832,16633,19514,24127,30561,19327,40771,50257,253,14672,87,39,16147,26870,26092,16372,15124,250,20427,322,23356,19063,90,43,113,122,160,27680,197,19789,23718,36727,245,23048,98,44,37822,154,15801,175,21355,284,46064,16228,218,41348,115,37,18994,30515,23453,18127,13107,38661,33732,36154,138,115,65,38
13.3488888888889,17269,12148,26235,10928,11964,65,67,118,20370,22837,53,38,128,32117,32638,31897,19169,124,22895,18063,44442,146,61,41,18047,16779,14099,13381,14033,18812,307,26048,18560,23163,69,42,21758,17619,19814,25333,30058,18375,38010,50293,250,14262,75,37,15797,24607,26259,16103,15797,261,21145,339,22237,18948,89,41,113,113,163,27304,209,20221,23343,37640,245,22856,102,41,36398,150,16152,175,21768,303,41632,15806,215,39536,107,40,19614,29706,23211,17749,13821,39486,35809,35834,131,108,65,39
13.5141666666667,17282,11943,26690,11159,12288,62,69,113,20300,21839,51,36,124,33280,32081,31234,19497,126,21990,18174,41732,131,57,38,18050,16889,14294,13856,13895,19123,295,26401,18537,23784,71,37,21370,16705,19475,23912,27513,18596,38315,51857,255,14802,80,40,15532,23224,26280,16168,14531,235,20108,330,22911,18973,88,37,113,114,159,27629,195,19169,22858,34926,235,22558,103,44,36464,159,16041,162,20157,289,41371,17131,210,39893,111,39,19061,29645,22250,17301,13700,44752,34291,36815,122,108,64,38
13.6797222222222,17703,12368,26757,10741,13069,63,64,113,20303,22087,52,35,126,32265,32040,30835,19328,119,21315,17881,41216,133,57,37,18679,17003,15409,13537,15137,18407,298,25438,18832,24410,72,40,21491,17003,17786,25188,27561,19150,36855,50902,248,14742,83,40,15786,23965,25610,16354,14624,241,19696,319,22509,18823,88,40,116,113,159,27852,196,19303,22956,36411,241,22748,100,36,37625,152,15927,160,20179,302,40930,15819,210,41786,111,39,18849,30208,22580,17444,13042,38679,34285,35731,128,112,65,37
13.845,17952,12510,26638,11191,12910,63,59,115,20422,23567,53,32,128,31732,31738,31160,18648,122,21821,17620,40336,136,59,39,18883,17462,15743,14002,14630,18323,307,26204,18149,23586,74,38,22151,17048,18155,25779,28370,18045,38637,50751,253,14807,80,40,15221,24335,26086,16495,14583,242,20144,325,23124,18803,86,40,109,113,156,30521,207,19152,22382,34695,244,22379,103,42,38815,153,15604,170,20811,303,40940,16522,208,39842,108,40,19602,30736,23288,17254,12875,38308,34456,35692,132,109,67,36
14.0105555555556,17861,12559,26497,10840,12907,66,63,116,20222,22567,53,35,128,31691,32537,29532,19777,123,21411,17964,41024,125,57,35,17728,17548,15158,14533,14791,18372,297,25133,18974,23171,66,40,20779,17508,19276,26397,27762,18036,36514,50906,253,14217,78,38,15080,26075,26319,16651,15172,241,20712,315,23515,18237,89,40,112,116,174,29389,200,18437,22878,35019,243,21500,98,38,39375,152,15761,163,21445,274,45051,16632,215,40763,108,38,19113,30817,22488,17005,13382,36783,34720,35951,133,108,65,37
14.1758333333333,17769,12324,26224,10785,12964,63,60,120,20258,22181,53,31,131,31268,32791,30850,19107,121,22909,18103,42133,139,56,36,18354,18224,14773,13619,14792,18561,293,26261,17960,23276,69,39,20145,17683,19573,27177,28690,17553,36894,49746,239,14374,76,37,14848,25212,26042,15665,14316,240,23308,320,22634,18175,84,39,111,115,166,29040,201,19208,21773,34717,232,22169,95,40,39441,149,15350,170,20310,287,42584,16086,199,37179,110,35,19449,30385,22610,16881,13168,36908,34709,35792,126,98,62,35
14.3411111111111,17168,11992,25614,10677,12987,56,66,119,20990,21984,52,33,128,31160,34193,29668,19498,123,21973,18216,40416,125,58,38,18245,18173,14561,13516,14094,18771,298,25521,17918,23064,65,39,21556,15794,19401,27091,28024,18767,39472,52811,245,14104,77,38,14607,25351,25787,16036,15070,250,19686,321,21960,18242,83,39,111,111,166,29287,194,18576,21873,33836,230,21789,101,42,37880,155,14826,163,19904,281,40158,15881,202,41419,107,38,19900,30257,22014,17378,12795,36626,37936,36305,128,111,60,37
14.5066666666667,17406,11909,26334,10588,13017,62,62,107,20127,22015,51,32,127,30342,32420,30996,18700,122,21663,18164,41724,128,57,36,17717,18271,14495,13566,13752,18423,311,26199,18181,22999,69,36,21555,15491,18013,26738,28436,18787,39519,51079,245,13881,75,37,14422,22536,24789,15771,14890,242,19638,311,21688,18573,82,40,107,106,151,29174,193,18555,22262,34490,225,21864,93,37,36941,149,14959,157,20220,276,38691,15913,199,37762,117,36,18440,29743,19866,16785,12762,38806,34845,38230,125,104,60,38
14.6719444444444,17281,12084,26835,10477,12737,66,63,116,19872,21406,54,35,119,30631,30858,31130,19184,124,21141,17385,42218,144,57,35,18175,17422,14328,13627,13360,18106,304,26530,17851,23160,69,38,21150,16938,18482,26894,29059,18945,38326,50278,249,14234,77,36,14607,23488,24863,15859,14273,241,19997,322,23121,18612,80,36,103,102,155,28677,188,18908,21545,33923,227,21969,103,40,38546,149,14972,162,20810,299,54973,15383,199,36837,106,40,17816,29985,20617,17189,12378,42371,34349,35369,126,102,61,36
14.8372222222222,16972,12047,25841,10538,12694,59,63,110,19204,20976,51,31,124,30288,30834,30769,19183,119,21329,17505,41162,133,53,36,18082,16788,14198,13480,13654,18086,296,25732,18735,22065,67,36,21095,17196,17556,26494,28683,19507,37924,51095,249,14370,81,40,14781,23006,25132,15821,14180,245,20113,306,22358,18153,78,36,106,113,147,27703,191,19032,21806,34167,233,21558,95,38,36948,144,15263,164,19558,288,43036,16073,191,38682,111,40,17214,29400,20450,16633,12406,37525,34176,34251,119,101,65,38
15.0027777777778,16982,12297,26468,10299,12743,59,65,108,19920,21063,52,37,123,29796,29304,29928,18425,113,21697,17112,43852,138,53,34,18245,16676,14240,13405,13444,17843,294,26570,17933,22609,69,33,20532,16396,18655,26184,28943,19165,41003,48560,245,13980,82,37,14818,21903,25243,15713,14330,253,20100,310,22233,17787,84,40,105,110,150,27746,189,18730,21798,35290,228,21530,99,37,36968,152,15131,169,19538,277,41516,15406,199,38435,104,38,17589,30594,21879,16697,12203,38153,34549,34145,133,105,61,36
15.1680555555556,15792,12158,25836,10596,12710,60,61,113,19317,22116,51,31,127,33601,30466,31601,19799,121,21293,17345,42012,136,52,38,18875,16742,14612,14393,13025,17594,300,27455,17292,22597,69,37,21252,15724,19080,25604,28033,19210,37686,49888,241,14693,77,36,14820,21880,24691,15614,14244,237,19226,305,22604,17562,78,36,105,111,161,28593,189,18775,21574,34554,238,21824,102,39,37486,150,15408,166,20020,272,41012,15638,195,38244,106,36,18760,29534,21929,16873,12380,38478,33206,35252,125,106,65,36
15.3333333333333,16323,11877,26903,10437,13149,63,60,113,19091,21611,52,32,121,29668,33592,29591,18526,121,21108,17477,41575,132,59,36,19528,17171,14324,13445,12881,17367,291,25764,18639,22543,69,39,20300,16172,18758,25428,27510,19151,37011,49273,249,14303,74,36,14735,22312,25117,15649,14459,235,19581,309,22427,17582,84,37,106,105,160,29231,193,18205,21066,35019,242,21597,101,40,36660,144,15350,162,19248,275,40124,15156,196,37629,102,37,18654,29797,21848,16483,11829,39176,32962,35081,124,107,59,38
15.4988888888889,16740,12084,26482,10787,12899,59,57,120,19048,20426,48,32,129,30516,31800,28881,18866,116,21788,17309,40300,128,53,37,19256,16653,14337,13736,13434,17202,291,27415,19172,22425,69,33,20698,15957,17076,25497,27094,18350,38735,48753,248,14395,77,41,15104,23349,25157,15568,14012,230,20177,304,21626,18308,80,36,106,108,154,29168,186,18662,21886,34493,224,21963,98,42,37092,149,14733,160,21405,282,41066,16019,199,37235,107,33,18770,28835,22243,18837,11515,36729,32341,35221,123,98,57,36
15.6641666666667,15590,13473,26061,10318,12124,55,62,114,19211,20717,48,31,118,30499,30322,28662,19609,117,21350,17384,46013,132,51,35,19039,16559,14668,13501,13455,16598,286,25341,18100,22311,65,35,20071,15813,17858,25130,27863,18301,37272,49676,231,13978,77,36,14999,23502,24741,15476,14519,232,19422,301,21488,17738,78,35,102,101,153,28398,191,17951,21693,34702,232,21580,95,38,36220,144,15408,157,19118,269,40285,15436,197,35557,99,37,18326,28278,19847,17120,12249,36865,33605,34627,119,94,59,36
15.8294444444444,15921,12581,25117,10118,12191,57,64,107,19240,19954,48,32,123,30898,30248,28746,17447,113,20543,17047,39818,132,51,31,18611,16247,14504,14102,14397,17172,286,25479,17942,21712,68,36,20106,15563,17942,25242,27514,18798,38466,50773,228,14261,70,35,14170,22828,25519,16197,14161,231,19192,300,21353,17411,86,36,101,109,155,27115,186,18507,21462,34385,227,21255,94,32,36912,145,14431,150,19288,273,40727,15673,179,34793,98,33,20194,29281,19738,17049,11664,35892,33932,35076,119,96,60,37
15.995,16075,12478,24888,10284,12234,55,57,109,18282,19365,49,30,127,29498,29750,29880,17834,112,19666,16673,40805,132,48,34,18102,17164,14798,14205,13715,17376,295,25466,18241,21608,64,36,19732,16216,17095,23919,27906,19047,39221,47498,233,14387,76,37,13571,24572,24470,15576,13931,231,18680,308,21525,17348,85,35,101,105,149,26533,183,18159,20553,32563,216,21047,94,36,37960,133,14342,152,19335,258,42513,15867,186,34833,101,35,18522,29029,18810,16710,11875,35889,35407,35243,118,95,59,36
16.1602777777778,16285,12491,25720,10248,12870,59,57,114,18102,20377,51,33,119,29374,29003,29385,18075,109,19564,16747,41199,123,50,35,17834,17210,14273,13271,12792,17324,295,24718,18621,21644,58,34,19215,16427,18926,22825,28453,18741,38908,48412,238,14170,76,36,13899,22874,24397,15533,14198,238,20302,295,21492,17716,85,36,101,101,150,26308,188,18025,21029,32913,228,21147,96,38,36615,149,14340,155,19097,261,39729,15209,176,34633,101,36,19890,28175,18673,16617,11525,36520,32981,32217,118,94,60,31
16.3258333333333,15808,12217,27536,10347,13087,55,59,108,18433,18987,54,33,126,28866,28599,29670,18423,109,19157,16651,42013,128,50,36,17605,17354,14156,13631,13107,16983,300,25132,17438,21625,61,35,19736,15568,18428,24845,27989,18982,38792,47537,240,13914,74,36,13390,22601,24181,15847,14100,233,19609,291,21146,17431,81,32,98,102,155,27590,182,17962,21501,32982,218,20709,87,34,36348,146,14187,149,19743,264,38558,14940,178,34743,104,37,19045,27213,19817,16667,11694,37841,32672,33179,115,98,57,35
16.4911111111111,17009,12066,28231,9918,12057,59,57,105,17839,18939,52,37,122,28648,30594,29564,18765,109,19570,15478,39177,117,55,30,18163,16388,14173,13537,12893,17165,280,24895,18214,21686,68,36,19346,15849,17315,25006,27673,18875,36801,48579,240,14090,77,36,13447,22527,22729,15838,14761,236,19225,300,21278,17139,77,36,94,109,155,26858,181,18511,20833,32273,220,21137,94,37,35858,146,16322,162,19051,270,38817,15459,190,34666,98,38,17907,28224,20386,18172,12029,37659,32457,33903,111,98,59,37
16.6563888888889,16823,12292,26725,10275,12197,57,61,109,17960,19475,49,29,125,31547,30249,28761,19340,111,20155,16736,39129,128,56,33,18415,15662,14180,13639,12774,16889,297,26721,19816,20421,65,38,19184,15084,17122,23870,28669,18970,38086,46060,239,13515,75,38,13077,24629,23836,16017,14495,233,18586,287,21664,17390,81,32,103,108,151,28100,179,18289,20793,33718,225,21302,96,40,36585,148,16403,159,19883,274,38443,15115,185,34768,100,34,18086,28497,20631,17610,11920,36909,32877,33296,113,98,57,40
16.8219444444444,16566,12340,27570,10625,12031,59,59,108,17736,19889,47,33,122,27808,30034,27987,19667,114,20311,17349,41422,118,52,36,18079,15671,14883,13667,13212,16941,279,24009,18722,19535,57,32,19149,16949,16995,23827,27789,18723,35409,47392,241,13109,74,40,13834,23547,24224,16298,14331,237,18658,308,21353,18270,82,38,106,102,155,27008,181,18461,19683,32841,220,21430,93,39,35778,147,16530,158,19360,262,38529,15534,185,35507,103,33,17868,28746,21431,17652,11401,35757,31991,32923,120,91,61,31
