TIME(SECONDS)		FISH1	FISH2	FISH3	FISH4	FISH5	FISH6	FISH7	FISH8	FISH9	FISH10	FISH11	FISH12	FISH13	FISH14	FISH15	FISH16	FISH17	FISH18	FISH19	FISH20	FISH21	FISH22	FISH23	FISH24	FISH25	FISH26	FISH27	FISH28	FISH29	FISH30	FISH31	FISH32	FISH33	FISH34	FISH35	FISH36	FISH37	FISH38	FISH39	FISH40	FISH41	FISH42	FISH43	FISH44	FISH45	FISH46	FISH47	FISH48	FISH49	FISH50	FISH51	FISH52	FISH53	FISH54	FISH55	FISH56	FISH57	FISH58	FISH59	FISH60	FISH61	FISH62	FISH63	FISH64	FISH65	FISH66	FISH67	FISH68	FISH69	FISH70	FISH71	FISH72	FISH73	FISH74	FISH75	FISH76	FISH77	FISH78	FISH79	FISH80	FISH81	FISH82	FISH83	FISH84	FISH85	FISH86	FISH87	FISH88	FISH89	FISH90	FISH91	FISH92	FISH93	FISH94	FISH95	FISH96			CLOCK
2700	2760	0.7	0.4	0.1	0.6	11.6	0.3	0.7	6.8	0.7	1.3	0	0.7	1.5	0.4	1.4	0.8	1.6	1.1	1.9	0.6	1.7	0.1	0.1	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	6.5	0	0	7.3	0.2	2.9	0	0	8.5	0	0	7.3	0	0	1.7	3.1	0.5	0.2	0	0.5	0.1	0	9	0.2	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	7	5.2	0			12.396
2760	2820	1	2.5	3.5	3.2	5.5	0.1	0.3	3.3	0.4	0.4	1.5	0.1	0.4	1.6	2.2	0.5	3	0.1	1.6	0	2.9	1.2	2.6	1.3	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0.1	0	4.7	0	0.2	8.6	0	0.9	0	0	8.2	0	0	7.5	0	0	0.5	2.7	0.9	0	0	0	1.4	0	8.3	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	8.5	3.6	0			12.412
2820	2880	0.2	1.1	1.1	1.9	4	0.3	0.3	3.3	0.6	0.4	3.7	1.1	1.6	1.1	2.8	0.4	5.3	0	1.3	0.5	6.1	1.3	1.1	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3	0	0	6.8	0	0	0	0	8.5	0	0	8.9	0	0	2.7	2.7	0.3	0.2	0.1	0	1.4	0	8.5	0.6	0	0	0	0	0	0.4	0	0	0.4	0	0	0	0	0	0	0	6.4	2.3	0			12.429
2880	2940	0.3	0.4	7.8	0.8	1	0.2	0.9	2.4	1.6	0.2	0.2	0.1	1.2	2.4	0.9	0.3	4.3	0.1	0.8	0.9	2.1	4.5	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	0	0	8.3	0	0	0	0	8.2	0	0	7.5	0	0	0.4	1.7	0	0	5	0	2.2	0.1	0	0.1	0.2	0	0	3.7	0	2	0	0	3.9	0	0	0	0	0	0	0	7.1	0.9	0			12.446
2940	3000	0	0	5.2	0.2	8.5	0.1	1.1	7	2.8	0.6	1.8	0.2	5.5	0.3	2.2	2.6	4	1	1.4	2.7	1.1	1.1	0	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.1	7.2	0	0	0	0	8.9	3.8	0.9	8.1	0	0	0.4	2.9	0.1	0	0	0	1.7	0.8	0	0.2	0	0	0.3	2.2	0	0.9	0	0.1	2.7	0	0	0	0	0	0	0	7.4	0.6	0			12.462
3000	3060	1.3	0.6	0	1.1	8.7	0	1	3.3	0.6	0.3	2.8	0	0.8	1.7	1.5	1.9	0.7	2.4	2.2	0.5	3.4	2.2	1.4	2.1	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9	0	1.3	6.2	0	0	0	0.1	6.7	6.5	3.1	8.4	0	0	3	5	0	0.1	0	0	1.2	0.5	0.1	0.2	0	0	0.5	0	0	0.9	0	0	2.5	0	0	0	0	0	0	0	5.9	1.7	0			12.479
3060	3120	0.7	3.3	0.3	0.3	4.2	0.4	1	3.5	2.1	0.7	2.1	0.2	3.4	0.3	1.5	5.5	2.5	1	0.8	1.8	0.3	1.7	1.2	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	4.8	0	13.3	2.2	0.2	0	0	0	2.2	6.9	0	7.7	0	0	4.9	3.5	0	0	0	0	4.7	0.2	0	0.6	0	0	0	0.1	0	0.5	0	4.6	0.1	0	0	0	0	0	0	0	6.7	1.4	0			12.496
3120	3180	0.3	2.3	1.5	0.8	1.1	0.9	0.9	1.2	2.9	0.8	0.7	0.4	4.6	0.6	2.1	3.6	3.1	0.7	1.4	1.8	0	0.1	3.9	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	3.1	0	11.9	1.9	0.2	0	0	0	0	5.9	0	9.1	0	0	1.9	4.1	0.4	0	0	0	5.3	0	0	0.6	0.3	0	0.9	0	0	1.7	0	2.3	0.3	0	0.1	0	0.1	0	0	0.1	5.6	2.5	0			12.512
3180	3240	0	0.5	5.7	0.3	0.1	0.4	0.9	2.1	0.2	0.1	2.7	1	0	2	3.3	1.3	5.3	0.8	1.9	1.3	0.5	6.7	0.1	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	5	0	13.2	2.7	1.8	0	0	0	0.2	7.9	0	9.9	0	0.1	0.6	2.9	0	0	0	0	4.3	0.1	0	0	0	0	0	0	0	0	0	1.3	0.5	0	2.9	0	0.6	0	0	0	6.6	0.8	0			12.529
3240	3300	0.3	0.6	1.3	0.6	5.2	0.2	0.2	3.1	0.8	0.3	2.7	1.6	0.2	3.2	4	0	5.4	0.4	2.1	1.3	0	4.8	0.2	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	0	14.9	2.3	11.9	0	0	0	0	6.4	0	9.8	0	0	2.1	2.8	0	0	0	0.9	4.8	0	0	0.1	0	0	0.1	0.1	0	0.5	0.4	1.7	0.1	0	1.4	0	1.6	0	0	0	5.8	0.4	0			12.546
3300	3360	0	1.9	5.8	0.1	3.4	0.2	0	4.6	0	0.8	0	0.5	0	3.2	1.5	0.7	1.5	1.4	2.6	0.3	0.9	6.7	1	0.6	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.4	2	6.7	2.6	0	0	0	7.3	0	11.1	0	0	2.7	0.3	0	0	0	2.8	3.1	0	0	0.4	0	0	2.4	0	0	0.4	0.4	6.8	0.2	0	0	0	0	0	0	0	0.8	0.1	0			12.562
3360	3420	0.6	1.6	0	1.1	3.2	0	1	3	0.1	0.3	0	0.1	0.2	2	2.5	0.3	1.6	0.5	1.7	1	1.1	5.4	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.1	3.2	0	3.2	0	0	0	6.2	1.5	9.2	0	0	1	2	0	0	0	0.7	2.7	0.2	0	0.2	0	0.3	0.9	0	0	0	0.3	6.9	0	0	4.2	0.4	0	0	0	0	6.1	1.8	0			12.579
3420	3480	0.5	2.8	0	3.4	7.3	0.2	0.4	1.6	0.7	0.7	0.8	1.6	5.8	0.8	1.1	0.6	1.1	0.8	0.6	2.1	0.1	1	2.5	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	13.1	2.3	0	4.1	0	0	0	6.2	2.8	4.4	0	0	3.3	0.3	0	0	0	0	2.7	0.5	0	0	0	0	0	0	0	0.3	0	2.9	0.7	0	4.7	0	0	0	0	0	6.7	0	0			12.596
3480	3540	1.3	0.4	3.5	2.1	7.4	0	1.1	2.4	1.7	0.3	1.6	0.4	1.4	0.3	1.8	0.5	0	0.7	2.5	0.2	1.2	2.5	0.3	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.8	0.8	0	3	0.3	0	0	5	4.7	6.4	0	0	8.4	1.7	0	0	0	0	2.1	0.1	0	0.1	0	0	0.1	0	0	0.8	0	3	6.2	0.2	1.1	0	0	0	0	0	6.3	0.4	0			12.612
3540	3600	0.3	0.2	8	0.8	8.2	0.5	0	0.8	1.1	0.6	1.1	0	1.6	0.2	1.6	2.6	1.1	0.5	1.9	1	4.2	0.3	2.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0.3	12.1	3.1	0	2.7	0	0	0	6.8	3.8	6.8	0	0	7.8	2.9	0	0	0	2.9	4.8	0.4	0.1	0.3	0	0	0.2	0	0	0	0.2	4.2	4.5	0	0	0	0	0	0.1	0	5.9	1.6	0			12.629
3600	3660	1.1	0	2.5	2.9	6.5	0.5	2.7	6.8	1.1	0.3	0	1	0.1	0.5	1.1	0.8	3.4	0.1	1.4	1.4	0.4	4.5	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.3	3	0	3.3	0	0	0	7.2	4	4.1	0	0.2	7.8	1.9	0.1	0	0	0.3	3.4	0.3	0	0.4	0	0	0.1	0	0	0	0.2	6.4	1.2	0	0	0	0	0	0.1	0	6.8	4.3	0			12.646
3660	3720	0.7	0	0.5	2.6	3.1	0.1	0.7	3.6	0.1	0.9	2.6	0.3	3.9	0.1	1.2	2.4	2.3	0.7	0.4	1.5	1.5	5.9	0.5	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	10.4	1.9	0	3.9	0	0	0	3.6	6.3	4.1	0	0	3.1	2.5	0	0	0	0	3.2	0.6	0	4.3	0	0	0.3	0	0	0	0	3.9	0	0.2	0	0	0	0	1.1	0	6.6	2	0			12.662
3720	3780	0.1	0.7	4.2	2.6	2.5	0	0.1	3.7	0.3	0.3	2.4	1.1	4	0.2	0.2	1.1	1.3	0.7	1.4	1.1	0.5	5.9	0.1	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	12.2	2.5	5.5	4.2	0	0	0	3.5	2.2	7	0	0	8	3.5	0	0	0	0	1.9	1.9	0.3	5.1	0	0.1	2.3	0.2	0	0	0.1	4.6	0	0.2	0	0.2	0	0	2.9	0	1.9	3.1	0			12.679
3780	3840	0.2	4.2	0	2.3	4.3	0.1	0	3.7	2.5	0.6	1.1	0.4	4.7	0.3	1.9	1.7	1	1.2	2.1	1	0.1	8.2	1.9	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	2.7	9.8	2.6	2.7	3.3	2.3	0.3	0	6.6	1.1	1.8	0	0.1	4.7	2.7	0	0	0	0	1	0.6	0.5	3.7	0	0	0.1	0	0	0	0	5.6	0	0	0	0	0	0	6.1	0	1	2.5	0			12.696
3840	3900	0.4	1.5	1	0	10.5	0.2	0	0.9	1.4	1.4	0.7	0.7	2.4	1.6	0.4	4.3	0	0.4	2.4	2.1	0	2.5	0.4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0.2	0	0	0	0	0	10.5	3.4	0	3.3	2.2	0.1	0	7.2	0	0.7	0	0	0.5	4.7	0	0	0	0	0	0.3	0	0	0	0	0.3	0.1	0	0.1	0	4.3	0	0.1	0	0	0	0	3.4	0	3	1	0			12.712
3900	3960	0.4	4.7	1.5	0	5.9	0	0.4	1.4	0.2	0.6	4.2	0.1	1	0.6	0.3	3.4	0.3	0.6	1.3	2.6	1.4	1.3	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	0	0	0	0	0	1.4	10.1	2.8	0	0	5	0	0	7	1.8	0	0	0.1	0.3	0	0.1	0	0.1	0	0	0.1	0	2.9	0.1	0	0	0	0	0	0.2	1.9	0	0	0	0	0	0	2.8	0	4.8	0.2	0			12.729
3960	4020	0.3	1.5	0.4	1.4	7	0.3	0.3	1.2	0.1	0.3	0.7	0	1.7	1	1.7	3	0.2	0.8	3.1	0.1	3	4.3	2.8	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1	0	0	0	0	0	0.2	11.2	7.3	0	0	6	0	0	6.1	5	0	0	3.5	2	0.5	0	0.1	0.2	0	0	0.1	0	3.1	0.7	0.1	0	0	0	0	0.3	2.7	0	0	0	0	0	0	3.9	0	4.7	0.2	0			12.746
4020	4080	0.8	0.5	4.3	2.3	2.6	0.4	1.3	0.8	0.8	1.5	1.4	0.6	2.6	1	0.5	2.2	2.1	1.9	0.4	0.5	1.3	1.2	1.6	2	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.4	0	0	0	0	0	3.3	8.9	8.1	0	0	6.9	0	0	5.8	3	0	0	6.7	0.2	0.5	0.2	0	0	0	0.5	0.1	0	0	0	0	0	0	0	0	1.3	1.8	0	0	0	0	0	0	5.7	0	6.1	0	0			12.762
4080	4140	0.5	0.3	0	1.6	0.3	0.5	1.2	2.2	0	0.3	1.3	0.2	4.6	0.4	3.1	1.5	3	0.9	0.5	1.6	5.1	4.3	2.1	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.4	0	0	0	0	0	4.7	11.9	6.1	0	0	6.9	0	0.1	6.9	5	0	0	5	0.2	5.4	0.4	0	0	0	0	0.2	0	0	0	0.1	0	0.1	0	0	2.6	0.2	0	0	0	0	0	0	2.3	0	6.3	0.1	0			12.779
4140	4200	0.9	0	5.4	1.8	0.6	0.1	0.1	2.4	0.2	0.1	2.7	0.5	4.5	0.2	4.4	1.6	3.1	0.3	2.1	0.2	5.3	0.6	2	2.1	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.2	0	0	0	0	0.7	5.8	10.9	6.3	0	0	6.5	0	0	6.8	3.7	0	0	7.1	0.4	2	0.1	0	0	0	0.1	0.1	0	0	0	0	0	0	0	0	1.3	0.2	0	0	0	0	0	0	6.6	0	2.7	1.8	0			12.796
4200	4260	0.3	0.5	3.9	0.1	7	0.9	1.5	1.1	3.5	0.7	0.8	0.3	5.4	1.4	0.5	0.2	1.7	0.4	0.4	1.4	2.6	1.8	2.6	1.6	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8	0.4	0	0	0	0	3.7	8.1	7	0	0.3	6.8	0.2	0	6.5	3.9	0	0	8.4	0.3	4.7	0.1	0	2.9	0.1	0.8	0	0	0	0	0	0	0	0	0	0.3	1.1	0	0	0	0	0	0	4.4	0	2.5	1	0			12.812
4260	4320	2.3	1.4	1.7	1.5	8.2	0	0.3	2.8	3.6	0	1	0	1.4	0	2.1	0.1	0.2	0.1	1.9	0.3	4	0.9	1.6	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8	0	0	0	0	0	6.3	8.8	7.2	0	2.1	6.6	0.1	0	4.9	5.9	0	0	8.2	0.1	0.8	0	0.1	0	0	3.3	0.2	0	0	0	0	0	0.3	0	0	0.7	0.5	0	0	0	0	0.1	0	4	0.1	6.5	3.6	0			12.829
4320	4380	0.9	1.6	0.7	2	9	1.1	0.2	3.3	3.1	0.4	1.3	0	4.4	0.7	2.2	0	0.5	0.2	2	0.1	2.3	1.4	1.6	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6	0	0	0	0	0	2.8	8.3	8.7	0	2	8.2	0.1	0	5.8	7.3	0	0	5.5	0	0.5	0.1	1	0.5	4.2	1.2	0.1	0	0	0	0	0	0.1	0	0	0	0.8	0.1	0	0	0	0	0	3.5	0	6	3	0			12.846
4380	4440	0.4	1.4	2.3	1.8	4.9	0	0	4.5	0.9	1.2	0.7	0.1	2	0	1.9	1.1	2.6	0.6	1.1	0.6	1.6	1.4	0.5	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.3	0	0.1	0	0	0	0.1	1.4	8.5	0	2.2	7.4	0	0.1	5.5	8.4	0	0	8.3	0	0.8	0	2	3.1	4.8	0.2	0.1	0	0	0	0	0	0	0.1	0	0.8	1.3	2.1	0	0	0	0	0	0	0	0	5.6	0			12.862
4440	4500	1.4	0.6	1.1	2.7	4.5	0	0.4	3.7	0	0.2	0	2	2.9	0.5	1.2	0.1	2	1.9	1.4	2.5	0	2.4	0.8	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.4	0	0	3.4	0	0	0	0	8.1	0	1.5	6.3	0	1	5.6	4.3	0	0.2	9.2	0	0.5	0	0	0.1	0.3	2.3	0.1	0	0	0	0	0	0.1	0.6	0	0	2	0.7	0	0	0	0	0	0	0	1.3	3.6	0			12.879
4500	4560	0.7	1.9	2.2	5	4.3	0.2	0	5.4	0	0.9	0.3	0.1	3.1	0.6	1.8	0	3.5	1.3	1.8	0.7	0.2	2.5	0.7	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.2	0	0	7.1	0	0	0.1	0	7.4	0	2.5	9.1	0.2	1.2	5.6	0	1.8	0	9.4	0	0.6	0	3.3	0	0	2.8	0.4	0	0	0	0.3	0	0	2.7	0	0.5	2.5	0.1	0	0.1	0	0	0	0	0	3.3	0.9	0			12.896
4560	4620	0.1	3.5	1.3	4.2	1.1	0.1	0	7.5	2.4	0.2	1.4	2.5	4.9	0.9	1.9	0.2	2.9	0.7	1.5	0.4	3	1.8	1.1	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	8	0	0	0.1	0	8.1	0	4.1	4.2	0.1	8.9	5.2	0	1.2	0	3.5	0	0.5	0.1	6	0	0	3	0.1	0	0	0	0	0	0	0	0	0.6	0	1.2	0	0	0	0	0	0	0	0.1	3.4	0			12.912
4620	4680	0.7	1.5	2	3.9	0.7	0.2	0	5.8	0.3	0.2	0.9	1.4	0.3	1.6	1.2	0.2	3.8	1.1	2.5	0.5	3	1.2	1.6	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0	0	7.6	0	0	0	0	8.7	0	4.3	0.1	0	9.5	4.3	0	0.2	0.1	0	0	0.4	0	6.5	0	0	4.1	0.2	1.8	0	0	0.1	0	0	0	0	0.2	0	0.7	0	0	0	0	0	0	0	0.3	2.7	0			12.929
4680	4740	0.5	1.8	2.2	1.9	0.9	0.6	0	4.8	0	0.5	1.7	1.1	1	0.6	2.3	0.3	1.1	1.8	0.6	2.8	1.9	1.4	2.8	0.1	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9	0	0	9.1	0	0	0	0	8.8	0.3	4	0	0	8	5.2	0	0	0.1	0	0	0.3	0	1.7	0.1	0.1	2.2	0.1	5.1	0	0	0.3	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0.6	0.3	0			12.946
4740	4800	0.4	0.5	0	2.2	4.1	0.3	0	3	1.1	0.3	2.1	0.5	0.8	0.7	3.4	0.3	0.3	1.2	0.8	2.6	2.2	0	4.3	1.1	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5	0	0	8.2	0	0	0	0	8.7	0	2	0	0	9.5	3.8	0	0	0.1	0	0	0.2	0	6.5	0	0	1.1	0	4.6	0.2	0	2.6	0	0	0.1	0	0	0	0.1	0	0	0	0	0	0	0	0	0.7	0			12.962
4800	4860	0.5	0	0	0.3	8.9	0.1	0.4	3.7	0.4	0.4	1	0	4.4	0.6	0.4	2.4	0.6	0.4	1.9	3	3	1.6	3.3	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1	0	0	9.3	0	0	0.1	0	8.7	0.1	3.8	0	0	10.1	1	0	0	0	0	1.5	2.4	0	4.4	0.1	0	3.6	0.1	5.7	0	0	2.4	0	0	4.3	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0			12.979
4860	4920	0.5	0.1	2.8	0.9	4.1	0.3	0.4	3.2	0.6	0.6	1.3	0.5	3.5	0.2	0.8	0.4	1.7	0	0.5	1.2	2.1	1.7	0.5	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7	0	0.2	8.8	0	0	0	0	9.3	0.1	2.3	0	0.2	8.3	0	0	0	0	0	2.6	1.5	0	5.1	0	0	2.8	0.5	7.8	0	0.6	2.7	0	0	1	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0			12.996
4920	4980	0.3	2.3	1	3.2	3.7	0.1	0	2.7	1.3	0.6	0.4	0.7	2	0.8	3.4	2.8	1.4	0.8	0.9	1	0.7	2.2	0.4	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1	0.1	0	9.1	0	0	0	0.3	7.4	5.6	3.5	0	0	1.1	0	0	0	0	0	1.6	0.4	0.1	6	0	0	5.5	0	8.6	0	0	4.1	0	0	5.3	0	0	0	0.2	0	0	0	0	0	0	0	0.7	0	0			13.012
4980	5040	1.6	2.2	0.5	3.9	5.5	0.6	0.1	0.9	1.1	1.2	0	0.5	4	0.3	2.2	0.9	2.2	0.8	1.2	3.8	0.1	2.7	0.7	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6	0	0	9.2	0	0	0	0	9.7	6.9	1.1	0	0.1	0	0	0	0	0	0	0.4	2.9	0.4	5.7	0	0	6.4	0	7.9	0	0	5.7	0	0	4.8	0	0	0	0.8	0	0	0	0	0	0	0.1	0.7	0	0			13.029
5040	5100	1.1	0.6	1.7	3.5	6.3	0.2	0.5	1.7	2.3	1.5	0.8	0.7	1.5	1.4	2	2.4	0	0.7	0.3	4.3	0.7	2.2	3.4	1	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	9.4	0	0	0.2	0	5.2	8.5	0	0	0	0	0	0	0	0.1	0	0	4.9	0	4.3	0	0	6.4	0	4.9	0	0	4.4	0	0.1	6.3	0	0	0	0.5	0	0	0.9	0.9	0	0	0.1	0	0	0			13.046
5100	5160	0.3	1.8	2.6	0.9	6.4	0.2	0.9	1.7	0.6	0.7	1.7	1	0.6	1.4	0.4	1.6	0.4	0.9	0.7	4.8	1.5	1.7	1.1	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9	0	1.8	8.7	0	0	0.1	0	7.2	8.6	0	0	0	0	0	0	2.5	0	0	0	2.5	0.4	5.8	0	0	3.9	0.1	1.2	0	0	4	0	0.2	7.1	0	0	0	0.1	0	0	0	0.4	0	0	0.2	0	0	0			13.062
5160	5220	0.6	1.3	2	1.5	3.7	0	0.4	2.1	3.2	1.8	2.4	0.2	1.8	0.3	1.9	1.8	0.7	0.8	1.3	0.7	2.4	2.2	0.7	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	0	10.3	7.9	0	0.1	0	0	9.2	7.5	0	0	0	0	0	0	0.6	0	0	0	3.3	0.1	6.2	0	1.8	3.6	0	5	0	0	4.9	0	1.1	7	0.1	0	0	0	0	0	0	0.1	0	0	0	0	0	0			13.079
5220	5280	0.9	0.5	0.1	0.7	9.5	0	0.3	2	1.8	0.5	2.9	0	0.7	0.2	1.3	0.1	0.8	0.9	1	1.5	2.2	1.5	2.1	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	8.5	7.5	0	0	0	0	8	8.3	0	0	0.1	0.2	0	0	1.4	0	0	0	2.8	0	4.2	0	5	1.7	0	4.6	0	0	2.2	0	4.3	7.4	0.2	0	1.3	0	0	0	0	0	0.1	0	0	0	0	0			13.096
5280	5340	0.2	0	1.6	1	2.2	0	1.5	1.6	1.3	0.1	3.3	0.6	1.7	1.1	0.6	1.4	2.2	1.8	1.1	2.5	2.6	1	3.3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3	0	9.9	9.1	0	0	0	0	7.8	7.7	0	0	0.1	0	0	0	0	0	0	0	2.3	0.1	0	0	0.1	0	0	8.1	0	0	2	0.3	3.4	8.2	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0.1			13.112
5340	5400	0.8	0.2	7.7	1.9	0.4	0.5	0.6	1.3	2.6	0.2	2.2	0	2.7	0.3	1	1.6	2.6	1.4	1.2	2.9	3.4	0.2	0.4	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	7.3	7.7	0.3	0	0.1	0	9.9	6.8	0	0	0.1	0	0.1	0	0	0.3	0	0.2	0.5	0	0	2.4	1.7	0	0	8.4	0	0	6.4	0	0	7.8	1.1	0	2.5	0	0	0	0	0.2	0	0	0	0	0	0			13.129
5400	5460	1.2	0.1	8.8	0.7	3.3	0	1.2	2.2	0.5	1.9	3.2	0	0.6	2.2	0.7	0.5	2	2.1	0.8	2	1.8	0.8	1	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.9	0.3	0	8.4	0.2	0	4	0	7.6	3.5	0	0	0.2	0.5	0	0	0	0.2	0	0	2.5	0	0	0	5.2	0	0	6.6	0	0	5.5	0.3	0	7.3	2.2	0	0.8	0	0	0	0	0.1	0	0	0.1	0	0	0			13.146
5460	5520	0.7	0.1	4.3	0.3	7.8	0.3	0.6	5.5	0.5	0.3	1.4	0	3.4	0	2.6	0.5	2.8	0.6	0.4	2.7	0.2	2.7	0.4	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.3	0	7.5	0	0	0	0	7.3	0	0	0	0.1	0.6	0	0	4.5	0	0	2.2	2.2	0	0	0	5.6	0	0	2.6	0	0.1	5.6	0.1	0.2	7.1	1.5	0.6	2	0	0	0.8	0	0	0	0	0	0	0	0			13.162
5520	5580	1.2	0.7	4.1	0.6	6.6	0.1	1.6	1.8	1.6	0.9	0	1.4	2.1	1.6	0.1	1.2	2.6	0	0.9	3.5	0.7	1.6	1.2	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1	0	0	8.1	0	0	5.2	0	7.5	0	0	0	0	0	0	0	2	0	0	4.8	2.2	0.3	0	0	4.5	0	0.1	0	0.1	0	5.8	1	0	8	2	0.9	2.7	0	0.2	0.1	0	1.1	0.1	0	0.1	0	0	0.1			13.179
